---,WaveName,WaveDisplayName,BuildingDamageMultiplierTier,AreaMin,AreaMax,Waves,IsGlobalFallback,IsStartingWave
200,"Demonic_Purge_Wave1","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""212D46AF47798AA9081594A43E2B9D4E"", ""A legion of demons"")","0","(X=-180000.000000,Y=35000.000000)","(X=-70000.000000,Y=180000.000000)","((OffBaseSpawnData=(""Wildlife_Imp""),OnBaseSpawnData=(""Wildlife_Imp""),BossSpawnDelay=1.000000,SpawnCap=5,ActiveCap=3,NextWave=""Demonic_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""Wildlife_Imp""),OnBaseSpawnData=(""Wildlife_Imp""),BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,NextWave=""Demonic_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_Imp""),OnBaseSpawnData=(""Wildlife_Imp""),BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,NextWave=""Demonic_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),BossSpawnDelay=1.000000,SpawnCap=12,ActiveCap=6,NextWave=""Demonic_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=4,NextWave=""Demonic_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=7,NextWave=""Demonic_Purge_Wave2"",WaveTime=600.000000))","False","True"
201,"Demonic_Purge_Wave2","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""B7E8FE75494857FCBE5CBF8A6714ABF8"", ""A legion of demons"")","0","(X=-180000.000000,Y=35000.000000)","(X=-70000.000000,Y=180000.000000)","((OffBaseSpawnData=(""Wildlife_Imp""),OnBaseSpawnData=(""Wildlife_Imp""),Boss=""Wildlife_ImpKing"",InBaseBoss=""Wildlife_ImpKing"",BossSpawnDelay=1.000000,SpawnCap=8,WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""Wildlife_Imp""),OnBaseSpawnData=(""Wildlife_Imp""),BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,NextWave=""Demonic_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_Imp""),OnBaseSpawnData=(""Wildlife_Imp""),BossSpawnDelay=1.000000,SpawnCap=12,ActiveCap=5,NextWave=""Demonic_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=4,NextWave=""Demonic_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=4,NextWave=""Demonic_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive""),BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=5,NextWave=""Demonic_Purge_Wave3"",WaveTime=600.000000))","False","False"
202,"Demonic_Purge_Wave3","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""2D52BD634FFA730F738A83BC03F1D098"", ""A legion of demons"")","0","(X=-180000.000000,Y=35000.000000)","(X=-70000.000000,Y=180000.000000)","((DifficultyThreshold=2,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_BatDemon""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_BatDemon""),Boss=""Boss_BatDemonWhite"",InBaseBoss=""Boss_BatDemonWhite"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=4,WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_BatDemon""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_BatDemon""),Boss=""Boss_BatDemonWhite"",InBaseBoss=""Boss_BatDemonWhite"",BossSpawnDelay=1.000000,SpawnCap=12,ActiveCap=4,NextWave=""Demonic_Purge_Wave4"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),Boss=""Boss_BatDemonWhite"",InBaseBoss=""Boss_BatDemonWhite"",BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=4,NextWave=""Demonic_Purge_Wave4"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),Boss=""Boss_BatDemonWhite"",InBaseBoss=""Boss_BatDemonWhite"",BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=4,NextWave=""Demonic_Purge_Wave4"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),Boss=""Boss_BatDemonWhite"",InBaseBoss=""Boss_BatDemonWhite"",BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=5,NextWave=""Demonic_Purge_Wave4"",WaveTime=600.000000))","False","False"
203,"Demonic_Purge_Wave4","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""D85CF82749D2DE8AA787F4B4D6B5052B"", ""A legion of demons"")","0","(X=-180000.000000,Y=35000.000000)","(X=-70000.000000,Y=180000.000000)","((DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_BatDemon""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_BatDemon""),Boss=""Boss_BatDemonWhite"",InBaseBoss=""Boss_BatDemonWhite"",BossSpawnDelay=1.000000,SpawnCap=12,ActiveCap=4,WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),Boss=""Boss_BatDemonWhite"",InBaseBoss=""Boss_BatDemonWhite"",BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=4,NextWave=""Demonic_Purge_Wave5"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),Boss=""Boss_BatDemonWhite"",InBaseBoss=""Boss_BatDemonWhite"",BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=4,NextWave=""Demonic_Purge_Wave5"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),OnBaseSpawnData=(""Wildlife_Imp"",""Wildlife_ImpExplosive"",""Wildlife_BatDemon""),Boss=""Boss_BatDemonWhite"",InBaseBoss=""Boss_BatDemonWhite"",BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=5,NextWave=""Demonic_Purge_Wave5"",WaveTime=600.000000))","False","False"
204,"Demonic_Purge_Wave5","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""4D82C1964574BA1522303BA3371F1FE2"", ""A legion of demons"")","0","(X=-180000.000000,Y=35000.000000)","(X=-70000.000000,Y=180000.000000)","((DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonGreenHatchling""),OnBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonGreenHatchling""),Boss=""Wildlife_DragonGreen"",InBaseBoss=""Wildlife_DragonGreen"",BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=4,WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonGreenHatchling""),OnBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonGreenHatchling""),BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=4,NextWave=""Demonic_Purge_Wave6"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonGreenHatchling""),OnBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonGreenHatchling""),BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=5,NextWave=""Demonic_Purge_Wave6"",WaveTime=600.000000))","False","False"
205,"Demonic_Purge_Wave6","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""2A40C6BE4DD7864D4CB965A2A69105F7"", ""A legion of demons"")","0","(X=-180000.000000,Y=35000.000000)","(X=-70000.000000,Y=180000.000000)","((DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonRedHatchling""),OnBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonRedHatchling""),Boss=""Wildlife_DragonRed"",InBaseBoss=""Wildlife_DragonRed"",BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=4,WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonRedHatchling""),OnBaseSpawnData=(""Wildlife_BatDemon"",""Wildlife_DragonRedHatchling""),Boss=""Wildlife_DragonRed"",InBaseBoss=""Wildlife_DragonRed"",BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=5,WaveTime=600.000000))","False","False"
210,"GrayApe_Purge_Wave1","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""4412389345F56621B12090B06001E844"", ""A troop of grey apes"")","0","(X=165000.000000,Y=10000.000000)","(X=420000.000000,Y=200000.000000)","((OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),BossSpawnDelay=1.000000,SpawnCap=5,ActiveCap=3,NextWave=""GrayApe_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,NextWave=""GrayApe_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,NextWave=""GrayApe_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=4,NextWave=""GrayApe_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),BossSpawnDelay=1.000000,SpawnCap=12,ActiveCap=4,NextWave=""GrayApe_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=5,NextWave=""GrayApe_Purge_Wave2"",WaveTime=600.000000))","False","True"
211,"GrayApe_Purge_Wave2","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""FB607258484660AAF57B50A9B377ACF0"", ""A troop of grey apes"")","0","(X=165000.000000,Y=10000.000000)","(X=420000.000000,Y=200000.000000)","((OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),Boss=""Wildlife_GorillaSilverback"",InBaseBoss=""Wildlife_GorillaSilverback"",BossSpawnDelay=1.000000,SpawnCap=5,WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),Boss=""Wildlife_GorillaSilverback"",InBaseBoss=""Wildlife_GorillaSilverback"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),Boss=""Wildlife_GorillaSilverback"",InBaseBoss=""Wildlife_GorillaSilverback"",BossSpawnDelay=1.000000,SpawnCap=12,ActiveCap=6,WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),Boss=""Wildlife_GorillaSilverback"",InBaseBoss=""Wildlife_GorillaSilverback"",BossSpawnDelay=1.000000,SpawnCap=12,ActiveCap=6,NextWave=""GrayApe_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),Boss=""Wildlife_GorillaSilverback"",InBaseBoss=""Wildlife_GorillaSilverback"",BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=5,NextWave=""GrayApe_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_Gorilla""),OnBaseSpawnData=(""Wildlife_Gorilla""),Boss=""Wildlife_GorillaSilverback"",InBaseBoss=""Wildlife_GorillaSilverback"",BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=5,NextWave=""GrayApe_Purge_Wave3"",WaveTime=600.000000))","False","False"
212,"GrayApe_Purge_Wave3","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""D67D1A3E436C80285D64819FC050DAF3"", ""A troop of grey apes"")","0","(X=165000.000000,Y=10000.000000)","(X=420000.000000,Y=200000.000000)","((DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_Gorilla"",""Wildlife_GreyApe""),OnBaseSpawnData=(""Wildlife_Gorilla"",""Wildlife_GreyApe""),Boss=""Wildlife_GorillaSilverback"",InBaseBoss=""Wildlife_GorillaSilverback"",BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=6,WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_Gorilla"",""Wildlife_GreyApe""),OnBaseSpawnData=(""Wildlife_Gorilla"",""Wildlife_GreyApe""),Boss=""Wildlife_GorillaSilverback"",InBaseBoss=""Wildlife_GorillaSilverback"",BossSpawnDelay=1.000000,SpawnCap=25,ActiveCap=6,WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_Gorilla"",""Wildlife_GreyApe""),OnBaseSpawnData=(""Wildlife_Gorilla"",""Wildlife_GreyApe""),Boss=""Wildlife_GorillaSilverback"",InBaseBoss=""Wildlife_GorillaSilverback"",BossSpawnDelay=1.000000,SpawnCap=30,ActiveCap=8,SpawnLocationCap=3,WaveTime=600.000000))","False","False"
220,"Scorpions_Purge_Wave1","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""C9367922460C47EE2EB94CAE00786D4E"", ""A nest of scorpions"")","0","(X=-250000.000000,Y=20000.000000)","(X=-33000.000000,Y=200000.000000)","((OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),BossSpawnDelay=1.000000,SpawnCap=5,ActiveCap=3,NextWave=""Scorpions_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,NextWave=""Scorpions_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),BossSpawnDelay=1.000000,SpawnCap=9,ActiveCap=4,NextWave=""Scorpions_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),SpawnCap=10,ActiveCap=5,NextWave=""Scorpions_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),BossSpawnDelay=1.000000,SpawnCap=11,ActiveCap=4,NextWave=""Scorpions_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=5,NextWave=""Scorpions_Purge_Wave2"",WaveTime=600.000000))","False","True"
221,"Scorpions_Purge_Wave2","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""E5701FE5474C56FF3F7F299F8BA346A3"", ""A nest of scorpions"")","0","(X=-250000.000000,Y=20000.000000)","(X=-33000.000000,Y=200000.000000)","((OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),Boss=""Wildlife_ScorpionLarge"",InBaseBoss=""Wildlife_ScorpionLarge"",BossSpawnDelay=1.000000,SpawnCap=7,ActiveCap=3,WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),Boss=""Wildlife_ScorpionLarge"",InBaseBoss=""Wildlife_ScorpionLarge"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=4,WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),Boss=""Wildlife_ScorpionLarge"",InBaseBoss=""Wildlife_ScorpionLarge"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=4,NextWave=""Scorpions_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),Boss=""Wildlife_ScorpionLarge"",InBaseBoss=""Wildlife_ScorpionLarge"",SpawnCap=15,ActiveCap=5,NextWave=""Scorpions_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),Boss=""Wildlife_ScorpionLarge"",InBaseBoss=""Wildlife_ScorpionLarge"",BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=5,NextWave=""Scorpions_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_ScorpionMedium""),OnBaseSpawnData=(""Wildlife_ScorpionMedium""),Boss=""Wildlife_ScorpionLarge"",InBaseBoss=""Wildlife_ScorpionLarge"",BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=8,NextWave=""Scorpions_Purge_Wave3"",WaveTime=600.000000))","False","False"
222,"Scorpions_Purge_Wave3","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""3E90E0D1406F14E9C49A5E9E267A5453"", ""A nest of scorpions"")","0","(X=-250000.000000,Y=20000.000000)","(X=-33000.000000,Y=200000.000000)","((DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_ScorpionMedium"",""Wildlife_ScorpionLarge""),OnBaseSpawnData=(""Wildlife_ScorpionMedium"",""Wildlife_ScorpionLarge""),Boss=""Wildlife_ScorpionKing"",InBaseBoss=""Wildlife_ScorpionKing"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=4,WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_ScorpionMedium"",""Wildlife_ScorpionLarge""),OnBaseSpawnData=(""Wildlife_ScorpionMedium"",""Wildlife_ScorpionLarge""),Boss=""Wildlife_ScorpionKing"",InBaseBoss=""Wildlife_ScorpionKing"",SpawnCap=15,ActiveCap=5,WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_ScorpionLarge""),OnBaseSpawnData=(""Wildlife_ScorpionLarge""),Boss=""Wildlife_ScorpionKing"",InBaseBoss=""Wildlife_ScorpionKing"",BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=5,WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_ScorpionLarge""),OnBaseSpawnData=(""Wildlife_ScorpionLarge""),Boss=""Wildlife_ScorpionKing"",InBaseBoss=""Wildlife_ScorpionKing"",BossSpawnDelay=1.000000,SpawnCap=20,ActiveCap=8,WaveTime=600.000000))","False","False"
230,"UndeadFallback_Purge_Wave1","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""ACAF9ABF4148028A526B59B81BC83F09"", ""A revivifying spirit"")","0","(X=0.000000,Y=0.000000)","(X=0.000000,Y=0.000000)","((OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),BossSpawnDelay=1.000000,SpawnCap=4,NextWave=""UndeadFallback_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),BossSpawnDelay=1.000000,SpawnCap=5,ActiveCap=3,NextWave=""UndeadFallback_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),BossSpawnDelay=1.000000,SpawnCap=6,ActiveCap=3,NextWave=""UndeadFallback_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),BossSpawnDelay=1.000000,SpawnCap=7,ActiveCap=4,NextWave=""UndeadFallback_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,NextWave=""UndeadFallback_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_Skeleton_Fighter"",""Wildlife_Skeleton_Archer""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,NextWave=""UndeadFallback_Purge_Wave2"",WaveTime=600.000000))","True","True"
231,"UndeadFallback_Purge_Wave2","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""EDFD95A44003F6FDFCA22BA95E80618F"", ""A revivifying spirit"")","0","(X=0.000000,Y=0.000000)","(X=0.000000,Y=0.000000)","((OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),Boss=""Wildlife_Skeleton_Dregs_Fighter"",InBaseBoss=""Wildlife_Skeleton_Dregs_Fighter"",BossSpawnDelay=1.000000,SpawnCap=6,WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),Boss=""Wildlife_Skeleton_Dregs_Fighter"",InBaseBoss=""Wildlife_Skeleton_Dregs_Fighter"",BossSpawnDelay=1.000000,SpawnCap=6,ActiveCap=3,NextWave=""UndeadFallback_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),Boss=""Wildlife_Skeleton_Dregs_Fighter"",InBaseBoss=""Wildlife_Skeleton_Dregs_Fighter"",BossSpawnDelay=1.000000,SpawnCap=7,ActiveCap=3,NextWave=""UndeadFallback_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),Boss=""Wildlife_Skeleton_Dregs_Fighter"",InBaseBoss=""Wildlife_Skeleton_Dregs_Fighter"",BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,NextWave=""UndeadFallback_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),Boss=""Wildlife_Skeleton_Dregs_Fighter"",InBaseBoss=""Wildlife_Skeleton_Dregs_Fighter"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=4,NextWave=""UndeadFallback_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),OnBaseSpawnData=(""Wildlife_Skeleton_Archer"",""Wildlife_Skeleton_Fighter""),Boss=""Wildlife_Skeleton_Dregs_Fighter"",InBaseBoss=""Wildlife_Skeleton_Dregs_Fighter"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=12,SpawnLocationCap=3,NextWave=""UndeadFallback_Purge_Wave3"",WaveTime=600.000000))","False","False"
